"leaid","enr_tot_d","region_d","nschools_elig","epp_d_imp","nschools","enr_tot_imp_avg_d","sme_pct_frp_avg_d","strat_d","distance_d_y","lottery_d_start","lottery_d_end"
3625020,243,1,1,32742.1875,1,240,0.404166668653488,"2",0.0430436916649342,26948,26948
3625110,272,1,1,31057.046875,1,266,0.518796980381012,"2",0.0409860163927078,39365,39365
3625260,3282,1,3,22394.263671875,5,487,0.0136937433853745,"2",0.0845760032534599,40175,40177
3625320,821,1,1,22861.111328125,2,373,0.278820365667343,"2",0.0473908632993698,21468,21468
3625350,12776,1,10,22241.0078125,15,522.599975585938,0.251006543636322,"2",0.0508412756025791,10434,10443
3625380,963,1,1,34960.0390625,2,425,0.148235291242599,"2",0.0804957896471024,13191,13191
3625470,565,1,1,19194.990234375,2,299,0.515050172805786,"2",0.0254421699792147,35502,35502
3625500,1545,1,2,24116.8828125,4,373,0.72305703163147,"2",0.0605061575770378,36192,36193
3625650,849,1,1,23997.58984375,3,435,0.583908021450043,"2",0.0398588255047798,3607,3607
3625740,1118,1,2,22187.919921875,4,242,0.431874632835388,"2",0.0260057039558887,33114,33115
3625770,6431,1,6,16935.58984375,8,467.166656494141,0.18899630010128,"2",0.0561007224023342,22738,22743
3625800,2608,1,4,21777.267578125,6,327,0.446577727794647,"2",0.0225453544408083,4491,4494
3625920,2903,1,3,27713.26953125,5,397.666656494141,0.0877650603652,"2",0.0804412737488747,18469,18471
3625950,4756,1,5,27530.4609375,7,413.399993896484,0,"2",0.0925952717661858,38577,38581
3626010,9750,1,11,17914.62890625,15,423.181823730469,0.722772479057312,"2",0.0533863492310047,25563,25573
3626070,914,1,1,21600,3,484,0.214876025915146,"2",0.0548228025436401,1622,1622
3626100,885,1,1,20657.447265625,2,488,0.506147563457489,"2",0.0251360405236483,12368,12368
3626130,259,1,1,27688.888671875,1,258,0.542635679244995,"2",0.0403040125966072,4586,4586
3626160,1545,1,1,19407.0625,3,659,0.282245814800262,"2",0.0442386940121651,3950,3950
3626190,369,1,1,25310.056640625,1,335,0.561194002628326,"2",0.0392400734126568,5063,5063
3626310,2487,1,4,18475.251953125,6,257.25,0.283638060092926,"2",0.0424355491995811,21741,21744
3626370,2612,1,3,34324.40625,5,375.333343505859,0.0915878489613533,"2",0.0882994681596756,22524,22526
3626400,2269,1,2,26242.384765625,4,507.5,0.0706290081143379,"2",0.0814094170928001,38313,38314
3626580,236,1,1,27089.552734375,1,223,0.515695095062256,"2",0.0360644795000553,15212,15212
3626640,215,1,1,43293.859375,1,213,0.32863849401474,"2",0.0671604499220848,9527,9527
3626670,9761,1,8,15284.2939453125,12,530.75,0.152839601039886,"2",0.0639464110136032,27034,27041
3626700,1397,1,1,21511.3046875,3,701,0.261055648326874,"2",0.0502904877066612,25310,25310
3626730,411,1,1,20513.57421875,2,210,0.590476214885712,"2",0.0387407653033733,37734,37734
3626760,1926,1,3,16179.021484375,5,359.666656494141,0.401672661304474,"2",0.0270993337035179,25404,25406
3626850,1134,1,1,20193.755859375,3,643,0.494556754827499,"2",0.0244596768170595,9848,9848
3626880,1095,1,1,19677.505859375,3,494,0.580971658229828,"2",0.0346727594733238,17015,17015
3627060,8727,1,7,24793.236328125,12,487.428558349609,0.103174448013306,"2",0.0747657865285873,39343,39349
3627240,3047,1,4,16086.791015625,6,349.25,0.375091344118118,"2",0.0311151724308729,11095,11098
3627330,374,1,1,21902.8125,1,362,0.469613254070282,"2",0.0216704811900854,11121,11121
3627570,697,1,1,22764.705078125,2,356,0.466292142868042,"2",0.0223226528614759,28488,28488
3627620,778,1,1,33491.09375,2,347,0.268011540174484,"2",0.0623488761484623,138,138
3627660,1351,1,1,16241.279296875,3,595,0.389915972948074,"2",0.0295380372554064,25883,25883
3627780,3689,1,4,19308.564453125,6,418,0.352593541145325,"2",0.0320050418376923,7777,7780
3627810,9092,1,2,27906.21484375,14,503.5,0.876427114009857,"2",0.0871579423546791,11201,11202
3627900,724,1,1,24422.775390625,1,724,0.0676795616745949,"2",0.0817487239837646,9938,9938
3627990,266,1,1,26494.46484375,1,266,0.597744345664978,"2",0.0466185547411442,9835,9835
3628020,309,1,1,25971.875,1,281,0.59430605173111,"2",0.0453304126858711,30189,30189
3628110,1053,1,1,17496.40234375,2,447,0.2930648624897,"2",0.040337760001421,2325,2325
3628140,418,1,1,20779.81640625,1,409,0.513447403907776,"2",0.026071947067976,8646,8646
3628200,5916,1,5,28617.875,8,542.799987792969,0.0865705460309982,"2",0.0824251770973206,35207,35211
3628320,4226,1,5,28055.107421875,7,321.600006103516,0.34671339392662,"2",0.0446338914334774,33864,33868
3628380,1460,1,2,21651.916015625,4,336,0.524465382099152,"2",0.0294565856456757,23263,23264
3628500,3281,1,4,20653.9296875,6,367.75,0.464154809713364,"2",0.0192877370864153,9005,9008
3628560,6511,1,7,31988.78125,10,394.714294433594,0.0598027780652046,"2",0.0897559151053429,17583,17589
3628590,20906,1,18,20219.556640625,33,621.166687011719,0.785042881965637,"2",0.0657708346843719,30346,30363
3628620,1315,1,1,22505.59375,2,646,0.651702761650085,"2",0.0497997961938381,12374,12374
3628680,768,1,1,21502.43359375,3,326,0.380368083715439,"2",0.0316738225519657,42141,42141
3628800,252,1,1,29167.330078125,1,251,0.370517939329147,"2",0.0433169566094875,18649,18649
3628890,1028,1,1,26570.48828125,2,528,0.511363625526428,"2",0.033598717302084,32469,32469
3628950,4220,1,5,20209.197265625,8,377,0.752815127372742,"2",0.059881929308176,4458,4462
3629040,1138,1,1,23621.392578125,3,598,0.158862873911858,"2",0.0664682909846306,22018,22018
3629070,277,1,1,37080.33203125,1,264,0.662878811359406,"2",0.0690422877669334,18698,18698
3629130,829,1,1,21903.541015625,2,417,0.352517992258072,"2",0.035236831754446,35296,35296
3629160,769,1,1,20813.3671875,2,456,0.449561417102814,"2",0.0200423691421747,35513,35513
3629190,240,1,1,47011.58203125,2,122,0.245901644229889,"2",0.084492139518261,26159,26159
3629240,820,1,1,21361.701171875,3,342,0.505847930908203,"2",0.0263777188956738,3597,3597
3629250,845,1,1,19798.376953125,4,384,0.393229156732559,"2",0.0271467473357916,4239,4239
3629280,7371,1,5,25506.8515625,8,588,0.674104273319244,"2",0.0561325065791607,41174,41178
3629370,10348,1,10,14826.3994140625,13,580.799987792969,0.828708112239838,"2",0.0736717283725739,1301,1310
3629430,2008,1,3,21374.7578125,4,467,0.293832689523697,"2",0.0430942140519619,23207,23209
3629460,1089,1,3,23289.146484375,3,359.333343505859,0.409400224685669,"2",0.029403192922473,6232,6234
3629490,1473,1,3,21766.84375,3,488.333343505859,0.46727591753006,"2",0.0209590364247561,14477,14479
3629610,3409,1,5,19649.8671875,7,293,0.298021137714386,"2",0.0414760261774063,1475,1479
3629670,1175,1,1,18070.3515625,3,526,0.0703422054648399,"2",0.0722367316484451,17675,17675
3629790,2900,1,3,21527.498046875,5,459,0.355368912220001,"2",0.0344121567904949,18491,18493
3629820,956,1,1,18751.703125,3,457,0.411378562450409,"2",0.0229560174047947,25815,25815
3629850,2838,1,3,23576.564453125,5,415,0.0593542829155922,"2",0.0792075768113136,26626,26628
3629880,10845,1,8,18924.353515625,15,576.125,0.243894010782242,"2",0.0482897497713566,15143,15150
3629910,749,1,1,22932.5390625,2,380,0.594736814498901,"2",0.0406390652060509,37494,37494
3629940,866,1,1,19099.427734375,3,368,0.497282594442368,"2",0.0220942590385675,30176,30176
3630030,4059,1,2,19992.265625,5,573,0.259386777877808,"2",0.0473665967583656,24503,24504
3630060,779,1,1,20553.904296875,2,415,0.421686738729477,"2",0.0237056091427803,38059,38059
3630160,815,1,1,18937.185546875,2,401,0,"2",0.0820863619446754,22793,22793
3630210,1341,1,1,17683.130859375,2,704,0.654829561710358,"2",0.0465316325426102,21465,21465
3630240,1072,1,1,19771.71875,2,571,0.502626955509186,"2",0.024368841201067,41417,41417
3630360,8426,1,7,17760.06640625,11,533.714294433594,0.225909471511841,"2",0.0504740811884403,5141,5147
3630420,807,1,1,19157.31640625,2,404,0.294554442167282,"2",0.0402494817972183,27096,27096
3630450,151,1,1,30993.46484375,1,144,0.486111104488373,"2",0.0374604761600494,3482,3482
3630480,1243,1,1,18576.5703125,2,524,0.547709941864014,"2",0.0288594327867031,31428,31428
3630540,3821,1,5,25178.498046875,7,309,0.359055936336517,"2",0.0394374653697014,1624,1628
3630600,705,1,1,20514.8515625,2,352,0.485795468091965,"2",0.0223649945110083,8100,8100
3630630,4557,1,4,16994.59765625,7,488.25,0.254698395729065,"2",0.0468529649078846,40952,40955
3630690,4155,1,4,24281.767578125,7,418.5,0.13870407640934,"2",0.0687094256281853,14266,14269
3630780,6587,1,2,15160.982421875,9,624,0.286379098892212,"2",0.0459563657641411,20302,20303
3630900,237,1,1,31058.333984375,1,229,0.10917030274868,"2",0.0832126885652542,28925,28925
3630990,705,1,1,21834.822265625,3,341,0.565982401371002,"2",0.0355638079345226,32238,32238
3631020,1833,1,1,26869.298828125,3,378,0.468253970146179,"2",0.0274614077061415,17029,17029
3631080,209,1,1,24403.5078125,1,202,0.430693060159683,"2",0.0293168630450964,16175,16175
3631170,665,1,1,22419.82421875,2,298,0.399328857660294,"2",0.0303808860480785,36562,36562
3631200,129,1,1,28406.015625,1,126,0.523809552192688,"2",0.0398246794939041,23853,23853
3631260,7141,1,5,27546.09375,7,643.599975585938,0.535485446453094,"2",0.039410300552845,22166,22170
3631290,739,1,1,18100.62109375,2,351,0.629629611968994,"2",0.0405734069645405,6224,6224
3631320,3264,1,4,16931.330078125,7,349.25,0.339212685823441,"2",0.0351956784725189,24310,24313
3631350,203,1,1,22112.033203125,1,196,0.571428596973419,"2",0.0381378754973412,40096,40096
3631440,1103,1,1,17731.44921875,3,420,0.483333319425583,"2",0.0194393042474985,205,205
3631500,262,1,1,27000,1,256,0.5234375,"2",0.0367290377616882,28996,28996
3631560,1131,1,1,18757.396484375,2,462,0.484848499298096,"2",0.019481685012579,37523,37523
3631590,323,1,1,34375,1,311,0.401929259300232,"2",0.044672254472971,20301,20301
3631740,364,1,1,21673.853515625,1,346,0.534682095050812,"2",0.0308430530130863,7906,7906
3631830,409,1,1,19613.888671875,1,409,0.244498774409294,"2",0.0479151420295238,9810,9810
3631860,121,1,1,31432.431640625,1,120,0.408333331346512,"2",0.0420302860438824,8132,8132
3631920,27012,1,31,20182.330078125,40,593.741943359375,0.525358557701111,"2",0.0283521898090839,2099,2129
3631950,745,1,1,18271.255859375,2,359,0.459610015153885,"2",0.0162403546273708,33207,33207
3632010,839,1,1,21301.0625,3,391,0.445012778043747,"2",0.0215383376926184,18234,18234
3700011,50879,3,44,8486.365234375,87,499.727264404297,0.891934871673584,"1",0.149103179574013,18520,18563
3700012,23859,3,18,8615.654296875,38,528.388916015625,0.753279507160187,"3",0.118508495390415,31811,31828
3700017,180,3,1,9793.103515625,1,180,0.155555561184883,"4",0.20769938826561,41335,41335
3700020,570,3,1,6941.923828125,1,570,0.135087713599205,"4",0.211115181446075,32142,32142
3700021,185,3,1,9143.564453125,1,185,0.972972989082336,"1",0.150204509496689,18654,18654
3700022,639,3,1,9458.529296875,1,639,0.863849759101868,"1",0.153308033943176,33060,33060
3700023,412,3,1,10105.669921875,1,412,0.985436916351318,"1",0.148822858929634,18586,18586
3700025,623,3,1,8017.3408203125,1,623,0.918138027191162,"1",0.147175535559654,38576,38576
3700027,393,3,1,8051.501953125,1,393,0.992366433143616,"1",0.152241960167885,20819,20819
3700029,238,3,1,9559.322265625,1,238,0.0672268941998482,"4",0.220025837421417,24495,24495
3700030,23076,3,20,8447.685546875,36,542.950012207031,0.700170159339905,"3",0.11918793618679,25959,25978
3700031,185,3,1,10005.4345703125,1,185,0.967567563056946,"1",0.148365840315819,37942,37942
3700033,378,3,1,6201.365234375,1,378,0.15079365670681,"4",0.210839882493019,41950,41950
3700034,1242,3,1,7139.53466796875,1,1242,0.745571672916412,"3",0.126384884119034,35016,35016
3700035,657,3,1,9460.5263671875,1,657,0.0258751902729273,"4",0.224472314119339,5220,5220
3700038,569,3,1,10171.814453125,1,569,0.579964876174927,"5",0.0909961834549904,20870,20870
3700041,185,3,1,7962.56689453125,1,185,0.983783781528473,"1",0.153210252523422,9748,9748
3700043,455,3,1,8127.65966796875,1,455,0.0373626388609409,"4",0.223889142274857,19133,19133
3700046,615,3,1,8004.97509765625,1,615,0.0130081297829747,"4",0.227690666913986,39774,39774
3700049,1034,3,1,7427.77783203125,1,1034,0.976789176464081,"1",0.157134011387825,35533,35533
3700050,825,3,1,6205.583984375,1,825,0.106666669249535,"4",0.21864178776741,19552,19552
3700052,204,3,1,7049.5048828125,1,204,0.269607841968536,"4",0.210332691669464,22699,22699
3700053,513,3,1,8277.88671875,1,513,0.00584795325994492,"4",0.227624148130417,27807,27807
3700054,255,3,1,8996.1240234375,1,255,0.980392158031464,"1",0.150745362043381,6217,6217
3700055,559,3,1,7914.64599609375,1,559,0.277280867099762,"4",0.207452416419983,2290,2290
3700062,2114,3,1,6656.6865234375,1,2114,0.0657521262764931,"4",0.236845403909683,30199,30199
3700064,2105,3,1,6859.81298828125,1,2105,0.0280285030603409,"4",0.241892963647842,13030,13030
3700068,411,3,1,9261.5380859375,1,411,0.201946467161179,"4",0.199415042996407,9400,9400
3700069,1650,3,1,6671.53271484375,1,1650,0.0187878794968128,"4",0.238886535167694,12360,12360
3700070,1186,3,1,7032.95751953125,1,1186,0.072512648999691,"4",0.226114675402641,29345,29345
3700074,312,3,1,8920,1,312,0.967948734760284,"1",0.148490741848946,12601,12601
3700077,124,3,1,13174.3115234375,1,124,0.935483872890472,"1",0.144061788916588,28815,28815
3700078,444,3,1,8768.017578125,1,444,0.114864863455296,"4",0.212135270237923,18702,18702
3700081,736,3,1,9221.90625,1,736,0.65353262424469,"3",0.126826956868172,34149,34149
3700083,686,3,1,8404.2548828125,1,686,0.810495615005493,"3",0.128523200750351,38234,38234
3700084,757,3,1,7739.0146484375,1,757,0.0700132101774216,"4",0.221299141645432,6641,6641
3700085,199,3,1,7432.16064453125,1,199,0.105527639389038,"4",0.217577219009399,11442,11442
3700086,551,3,1,7454.3828125,1,551,0.132486388087273,"4",0.210662305355072,3484,3484
3700089,1600,3,1,8083.7763671875,1,1600,0.793749988079071,"3",0.135686576366425,40141,40141
3700090,4865,3,7,9149.1455078125,11,323,0.530251204967499,"5",0.091311126947403,13505,13511
3700091,536,3,1,6778.76123046875,1,536,0.24440298974514,"4",0.203930616378784,6216,6216
3700093,1340,3,1,7654.0830078125,1,1340,0.123134329915047,"4",0.219657644629478,21326,21326
3700096,819,3,1,8085.271484375,1,819,0.126984134316444,"4",0.213353276252747,34111,34111
3700098,592,3,1,17453.703125,1,592,0.97972971200943,"1",0.154898628592491,22062,22062
3700099,141,3,1,7076.388671875,1,141,0.0212765950709581,"4",0.230634525418282,8307,8307
3700101,430,3,1,7071.4287109375,1,430,0.0930232554674149,"4",0.217495113611221,30938,30938
3700102,957,3,1,8141.92138671875,1,957,0.324973881244659,"4",0.21797277033329,5115,5115
3700103,844,3,1,4997.56103515625,1,844,0.485781997442245,"5",0.105818174779415,17337,17337
3700104,1344,3,1,6172.4404296875,1,1344,0.16666667163372,"4",0.21531218290329,38071,38071
3700105,876,3,1,7932.54638671875,1,876,0.182648405432701,"4",0.206161394715309,27005,27005
3700106,107,3,1,9500,1,107,0.962616801261902,"1",0.149065628647804,2964,2964
3700107,376,3,1,7301.33349609375,1,376,0.00797872338443995,"4",0.229900985956192,29138,29138
3700108,404,3,1,7572.4814453125,1,404,0.210396036505699,"4",0.200368121266365,12674,12674
3700109,393,3,1,7810,1,393,0.424936383962631,"5",0.107311673462391,18754,18754
3700111,843,3,1,7577.77783203125,1,843,0.172004744410515,"4",0.207790225744247,30063,30063
3700112,1922,3,1,7282.033203125,1,1922,0.090010404586792,"4",0.230682134628296,35664,35664
3700113,626,3,1,9092.6826171875,1,626,0.726837038993835,"3",0.115412510931492,25499,25499
3700115,155,3,1,10366.8642578125,1,155,0.980645179748535,"1",0.150087460875511,17329,17329
3700116,652,3,1,6543.37890625,1,652,0.09355828166008,"4",0.2183628231287,7525,7525
3700117,387,3,1,8930,1,387,0.139534890651703,"4",0.208981722593308,35531,35531
3700118,333,3,1,6612.5830078125,1,333,0.171171173453331,"4",0.207870915532112,24131,24131
3700119,257,3,1,8364.078125,1,257,0.245136186480522,"4",0.204678997397423,13633,13633
3700120,1416,3,3,11626.7607421875,4,327.333343505859,0.648713231086731,"3",0.123197995126247,21288,21290
3700121,299,3,1,8417.2666015625,1,299,0.976588606834412,"1",0.150477349758148,6034,6034
3700123,1237,3,1,9012.01953125,1,1237,0.989490687847137,"1",0.159022435545921,3709,3709
3700124,128,3,1,11320.6103515625,1,128,0.9296875,"1",0.141898214817047,28921,28921
3700126,529,3,1,8278.5302734375,1,529,0.100189037621021,"4",0.214035958051682,30166,30166
3700127,1243,3,1,7647.626953125,1,1243,0.987127900123596,"1",0.160433292388916,38590,38590
3700129,182,3,1,8790.322265625,1,182,0.164835169911385,"4",0.207594513893127,11200,11200
3700130,632,3,1,9409.9267578125,1,632,0.294303804636002,"4",0.208765551447868,21319,21319
3700131,524,3,1,8816.3671875,1,524,0.0763358771800995,"4",0.2167779058218,12356,12356
3700133,856,3,1,6454.7509765625,1,856,0.125,"4",0.216025069355965,21434,21434
3700135,1397,3,1,7646.24365234375,1,1397,0.0136005729436874,"4",0.235886216163635,6662,6662
3700137,689,3,1,8385.185546875,1,689,0.0537010170519352,"4",0.222148478031158,18568,18568
3700138,167,3,1,9526.01171875,1,167,0.131736531853676,"4",0.211562871932983,2865,2865
3700139,1351,3,1,9109.7919921875,1,1351,0.0940044447779655,"4",0.222128018736839,30120,30120
3700140,658,3,1,7908.88134765625,1,658,0.0410334356129169,"4",0.224236845970154,8288,8288
3700141,129,3,1,7705.4794921875,1,129,0.790697693824768,"3",0.126234486699104,23626,23626
3700144,939,3,1,7069.64111328125,1,939,0.185303509235382,"4",0.207481160759926,4260,4260
3700145,1871,3,1,7120.87890625,1,1871,0.018172100186348,"4",0.240633100271225,11843,11843
3700180,3175,3,4,10244.171875,10,253.5,0.98660671710968,"1",0.150103881955147,40243,40246
3700210,3049,3,3,10272.375,6,547,0.617378175258636,"5",0.0959960445761681,12633,12635
3700240,4485,3,5,9199.7060546875,8,428.399993896484,0.78772646188736,"3",0.121704824268818,19492,19496
3700270,4435,3,5,11284.3349609375,10,408.399993896484,0.416522949934006,"5",0.106003031134605,28987,28991
3700300,1998,3,5,11633.9501953125,11,193,0.605639100074768,"5",0.0967039912939072,31270,31274
3700314,510,3,1,7795.32177734375,1,510,0.0117647061124444,"4",0.227406084537506,22345,22345
3700315,1284,3,1,7755.052734375,1,1284,0.563862919807434,"5",0.0988512635231018,16946,16946
3700316,218,3,1,13633.166015625,1,218,0.811926603317261,"3",0.127477779984474,5663,5663
3700317,1480,3,1,6684.06005859375,1,1480,0.151351347565651,"4",0.218229860067368,30437,30437
3700318,510,3,1,7378.109375,1,510,0.18823529779911,"4",0.202712252736092,38523,38523
3700323,925,3,1,6328.04736328125,1,925,0.595675647258759,"5",0.101564206182957,33209,33209
3700324,901,3,1,7187.0322265625,1,901,0.0577136501669884,"4",0.225182235240936,9598,9598
3700325,635,3,1,8344.697265625,1,635,0.965354323387146,"1",0.150367558002472,31763,31763
3700327,996,3,1,8097.42138671875,1,996,0.0351405628025532,"4",0.228232443332672,15315,15315
3700328,1202,3,1,7187.56591796875,1,1202,0.104825288057327,"4",0.221467614173889,6480,6480
3700330,6605,3,3,9419.40625,14,405.666656494141,0.98882931470871,"1",0.150093197822571,4276,4278
